SKU,Categories,Stock,Price,Name,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?
12044000274,Household,1,499,Old Spice High Endurance Pure Sport Scent Men's Deodorant,,,,,,
12044038918,Household,1,449,Old Spice Pure Sport High Endurance Deodorant,,,,,,
12044342404,Household,1,449,Old Spice High Endurance Deodorant Long Lasting Stick,,,,,,
12044342503,Household,1,449,OLD SPICE STICK DEO HIGH ENDURANCE FRESH,,,,,,
12300000031,Cigarettes,1,1300,Camel Filters Turkish Domestic Blend,,,,,,
12300000079,Cigarettes,1,1300,Camel Blue Turkish Domestic Blend,,,,,,
12300000192,Cigarettes,1,900,Winston Wins Gold Box,,,,,,
12300000208,Cigarettes,1,1000,Salem Box Refreshing Menthol,,,,,,
12300000246,Cigarettes,1,1000,Salem - Gold Box,,,,,,
12300000932,Cigarettes,1,1100,Camel Crush Menthol,,,,,,
12300197410,Cigarettes,1,1050,Camel Crush Regular Fresh Box FSC,,,,,,
12300200592,Cigarettes,1,1300,Camel 100 Box,,,,,,
12500000688,Drinks,1,100,Pepsi,,,,,,
12546001939,Candy,1,149,Trident Mint Bliss,,,,,,
12546005463,Candy,1,189,Dentyne Ice Winter Chill,,,,,,
12546006385,Candy,1,149,Trident Pineapple Twist,,,,,,
12546007146,Condiments,1,125,Stride:Sour Patch Kids - Watermelon,,,,,,
12546007542,Produce,1,100,Hgg,,,,,,
12546008679,Snacks,1,189,Dentyne Ice Subzero Serious Cold,,,,,,
12546008693,Candy,1,189,Dentyne Ice Subzero Serious Cold,,,,,,
12546011075,Candy,1,179,Bbgh,,,,,,
12546011099,Candy,1,189,Trident original,,,,,,
12546011112,Candy,1,199,Trident Tropical Twist,,,,,,
12546011136,Candy,1,199,Trident Watermelon,,,,,,
12546011426,Candy,1,169,Trident Perfect Peppermint,,,,,,
12546011440,Candy,1,199,Trident Bubblegum,,,,,,
12546011471,Snacks,1,179,Trident,,,,,,
12546011495,Candy,1,179,trident,,,,,,
12546011563,Candy,1,169,Trident Minty Sweet Twist,,,,,,
12546011587,Candy,1,199,Trident,,,,,,
12546011600,Candy,1,199,Trident Island Berry Lime Sugar-Free Gum (15 pk.),,,,,,
12546011648,Candy,1,179,Trident,,,,,,
12546011662,Candy,1,189,Trident,,,,,,
12546011686,Snacks,1,179,Trident,,,,,,
12546012560,Candy,1,189,TRIDENT DRAGON FRUIT LYCHEE,,,,,,
12546312417,Candy,1,189,Dentyne Ice:Arctic Chill - Split 2 Fit Pack,,,,,,
12546312554,Candy,1,189,Dentyne Fire:Peppermint - Split 2 Fit Pack,,,,,,
12546315012,Candy,1,189,Dentyne Ice:Spearmint 16 Pieces,,,,,,
12546315098,Snacks,1,189,Dentyne Fire Spicy Cinnamon,,,,,,
12546600026,Candy,1,149,Trident Layers:Wild Strawberry+Tangy Citrus,,,,,,
12546612296,Candy,1,149,Trident Original Flavor - with Xylitol,,,,,,
12546612678,Candy,1,149,Trident:Cinnamon,,,,,,
12546615310,Candy,1,149,Trident Spearmint,,,,,,
12546615563,Candy,1,149,Trident Bubblegum,,,,,,
12546615952,Candy,1,149,Trident Watermelon Twist,,,,,,
12546619592,Candy,1,149,Trident Tropical Twist,,,,,,
12546670036,Candy,1,149,Trident Wintergreen,,,,,,
12546672535,Candy,1,149,Trident:W/Xylitol 18 Sticks Wild Blueberry Twist,,,,,,
12546673099,Candy,1,149,Trident:W/Xylitol 18 Sticks Passionberry Twist,,,,,,
12546675215,Candy,1,149,Trident Strawberry Twist,,,,,,
12546676090,Candy,1,189,Trident White Peppermint,,,,,,
12546676113,Candy,1,189,Trident White Spearmint 16 Pieces,,,,,,
12546676137,Candy,1,199,Trident White Wintergreen 16 Pieces,,,,,,
12546915526,Candy,1,100,Bubblicious:Sour Apple,,,,,,
12546917568,Candy,1,100,Bubblicious:Strawberry,,,,,,
12546917582,Candy,1,100,Bubblicious 5 Piece Packs:Watermelon,,,,,,
12587000809,Household,1,499,Glad Quick-Tie Trash Bags Large 30 Gallon,,,,,,
12587001806,Household,1,399,Glad Sandwich Bags Economy Pack,,,,,,
12587570340,Household,1,499,Glad Freezer:Gallon Zipper Bags,,,,,,
12587572634,Household,1,275,Glad Zipper Sandwich Bags,,,,,,
12587600351,Household,1,1199,Large Quick-Tie Trash Bags,,,,,,
12587700228,Household,1,699,Glad Guaranteed To Handle Tough Trash,,,,,,
12587700280,Household,1,799,Glad Lawn & Leaf Strong Quick Tie Bags,,,,,,
12587700327,Household,1,649,"Glad Tall Kitchen Bags, Quick-Tie, 13 Gallon, 35 bags",,,,,,
12587700365,Household,1,679,Tall Kitchen Handle Tie 13 Gal Trash Bags,,,,,,
12587700549,Household,1,699,Glad Quick-tie Outdoor Trash Bags Easy Grip Flaps 30 Gallon,,,,,,
12587703595,Household,1,1049,Glad Force Flex:30 Gal - 113.6 L - Drawstring,,,,,,
12587780732,Household,1,399,Ghgh,,,,,,
12587780756,Household,1,399,glad freezer,,,,,,
12587783641,Household,1,379,Glad Drawstring Kitchen Trash Bags,,,,,,
12587787427,Household,1,299,Glad Sandwich Zipper Bags,,,,,,
12587789438,Grocery Non-Taxable,1,250,Glad - Tall Kitchen Quick Tie Bags,,,,,,
12587789667,Household,1,1249,Glad 28 bags,,,,,,
12993441104,Drinks,1,100,La,,,,,,
12993441111,Drinks,1,100,La croix,,,,,,
13000001243,Grocery Non-Taxable,1,325,Heinz Tomato Ketchup,,,,,,
13000001373,General Food,1,299,Heinz Sweet Relish,,,,,,
13000002110,Grocery Non-Taxable,1,239,Heinz Yellow Mustard,,,,,,
13000002127,Grocery Non-Taxable,1,259,Heinz Yellow Mustard,,,,,,
13000003162,Dairy,1,349,HEINZ SWEET,,,,,,
13000004664,Grocery Non-Taxable,1,359,Heinz Ketchup Tomato,,,,,,
13000006057,Snacks,1,699,Heinz:Simply Heinz Tomato,,,,,,
13000006163,Grocery Non-Taxable,1,219,Heinz:Sweet,,,,,,
13000006408,Condiments,1,425,Heinz Tomato Ketchup,,,,,,
13000006484,Grocery Non-Taxable,1,359,Heinz:YellowH,,,,,,
13000006613,General Food,1,199,Heinz:Hot Dog,,,,,,
13000007351,Grocery Non-Taxable,1,359,Ketchup,,,,,,
13000008129,Grocery Non-Taxable,1,189,Heinz:Apple Cider,,,,,,
13000008525,General Food,1,179,Heinz Distilled White Vinegar,,,,,,
13000008549,Grocery Non-Taxable,1,319,Heinz Distilled White Vinegar,,,,,,
13000451604,Grocery Non-Taxable,1,199,Heinz:Premium In Rich Tomato Sauce No Meat,,,,,,
13000796309,Grocery Non-Taxable,1,229,Heinz:Roasted Turkey Fat Free,,,,,,
13120002588,Frozen Food,1,599,Ore-Ida:Golden Fries,,,,,,
13120002861,Frozen Food,1,449,Ore-Ida:Golden Crinkles,,,,,,
13120006500,Frozen Food,1,449,Ore-Ida:Crispy Crunchies,,,,,,
13120010361,Frozen Food,1,449,Ore-Ida:Crispy Shaped Potatoes,,,,,,
13120011504,Frozen Food,1,199,Ore-Ida:Easy Fries Golden Fries,,,,,,
13120011764,Frozen Food,1,599,Ore-Ida:Crispy Waffle-Cut French Fried Potatoes,,,,,,
13120012518,Frozen Food,1,199,Ore-Ida:Easy Fries Golden Crinkles Extra Crispy,,,,,,
13120014611,Frozen Food,1,599,Ore-Ida:Country Style Seasoned Potatoes w/Skins,,,,,,
13130006125,Grocery Non-Taxable,1,499,Nabisco:Enriched Farina,,,,,,
13409451328,Grocery Non-Taxable,1,499,Sweet Baby Ray's:Barbecue Sauce,,,,,,
13409451335,Grocery Non-Taxable,1,499,Sweet Baby Ray's:Honey Barbecue Sauce,,,,,,
13562011001,Grocery Non-Taxable,1,50,Annie's Homegrown:Organic Bunny Tropical Treat,,,,,,
13562011056,Grocery Non-Taxable,1,50,Annie's Homegrown Bunny Fruit:Berry Patch,,,,,,
13562011063,Grocery Non-Taxable,1,50,Annie's Homegrown:Organic Bunny Sunny Citrus,,,,,,
13562011070,Grocery Non-Taxable,1,50,Annie's Homegrown:Organic Bunny Summer Strawberry,,,,,,
13600001063,Grocery Non-Taxable,1,129,Diamond Crystal Iodized Salt,,,,,,
13600001070,Grocery Non-Taxable,1,129,Diamond Crystal Salt,,,,,,
13600003548,Grocery Non-Taxable,1,119,Red Cross:Iodized,,,,,,
13600003555,Grocery Non-Taxable,1,119,Red Cross Table Salt,,,,,,
13700250125,Household,1,299,Hefty Everyday Bowls:Soak Proof 12 Oz,,,,,,
13700263644,Household,1,299,Hefty,,,,,,
13700263651,Household,1,699,Hefty 20 bags,,,,,,
13700402456,Household,1,449,Plates hafty 21,,,,,,
13700479007,Household,1,282,Hefty Baggies:Sandwich & Storage Bags,,,,,,
13700481000,Household,1,199,Hefty Baggies:Sandwich & Storage Bags,,,,,,
13700710162,Household,1,349,Hefty Plates,,,,,,
13700716256,Household,1,359,Hefty paper bowk,,,,,,
13800101709,Frozen Food,1,499,Stouffer's Signature Classics:Baked,,,,,,
13800103215,Frozen Food,1,499,Stouffer's Signature Classics:W/Meat & Sauce,,,,,,
13800103406,Frozen Food,1,499,Stouffer's Simple Dishes:Macaroni & Cheese,,,,,,
13800120083,Frozen Food,1,449,Stouffer's Signature Classics:Chicken A la King,,,,,,
13800151162,Frozen Food,1,499,Stouffer's:Three Meat 2 Ct,,,,,,
13800151704,Frozen Food,1,449,Stouffer's:Cheese 2 Ct,,,,,,
13800151827,Frozen Food,1,449,Stouffer's:Deluxe,,,,,,
13800447920,Frozen Food,1,499,"Stouffer's:Macaroni & Cheese, with Broccoli",,,,,,
13900500013,Grocery Non-Taxable,1,199,Bell's Seasoning,,,,,,
14100045557,Snacks,1,179,Goldfish Xtra Cheddar,,,,,,
14100077602,Snacks,1,100,Pepperidge Farm Goldfish:Cheddar,,,,,,
14100086079,Snacks,1,75,Goldfish:Baked Snack Crackers,,,,,,
14100096016,Snacks,1,75,Gold Fish Falvor Blaster Cookies,,,,,,
14113210348,Snacks,1,199,Wonderful Natural Raw Almond,,,,,,
14113210362,Snacks,1,199,Wonderful: Roasted & Salted Almonds,,,,,,
14113910088,Snacks,1,449,Wonderful:Roasted & Salted,,,,,,
14113912839,Snacks,1,199,Wonderful Roasted & Salted Pistachios,,,,,,
14113913317,Snacks,1,199,Wonderful Salt 7 Pepper Pistachios,,,,,,
14113913331,Snacks,1,199,Wonderful Sweet Chili Pistachios,,,,,,
14113913447,Snacks,1,199,Wonderful: Roasted & Salted Pistachios,,,,,,
14200000227,Candy,1,35,Sugar Daddy Milk Caramel Pop,,,,,,
14200000593,Candy,1,35,Blow Birsting Berry!,,,,,,
14200000647,Candy,1,35,pop,,,,,,
14200000692,Candy,1,35,Charms Blow Pops,,,,,,
14200002566,Candy,1,50,Super Blow Pops,,,,,,
14200532100,Candy,1,135,Sugar Daddy:Milk Caramel Pop,,,,,,
14500004963,Dairy,1,199,Birds Eye:Creamed,,,,,,
14800000078,Grocery Non-Taxable,1,399,Mott's:Natural No Sugar Added 3.9 Oz,,,,,,
14800000108,Grocery Non-Taxable,1,399,Mott's Original Applesauce,,,,,,
14800000344,Drinks,1,549,Mott's Original,,,,,,
14800000511,Drinks,1,100,Clamato Tomato Cocktail,,,,,,
14800001792,Grocery Non-Taxable,1,299,Mott`s Applesauce - Original,,,,,,
14800002294,Drinks,1,100,"Motts Juice Original, 100%, Apple",,,,,,
14800210859,Grocery Non-Taxable,1,399,"Mott's:Apple Sauce, Country Berry",,,,,,
14800316568,Drinks,1,499,Mott's:Apple Juice with Fresh Pressed Apples,,,,,,
14800319521,Grocery Non-Taxable,1,499,Motts 100% Apple Juice,,,,,,
14800511758,Grocery Non-Taxable,1,199,Clamato Tomato Cocktail,,,,,,
14800582048,Grocery Non-Taxable,1,225,ReaLime Lime Juice,,,,,,
14800582055,Grocery Non-Taxable,1,349,ReaLime:100% from Concentrate Natural Strength,,,,,,
14800582215,Grocery Non-Taxable,1,249,ReaLemon 100% from Concentrate Natural Strength,,,,,,
14800582239,General Food,1,399,ReaLemon:from Concentrate,,,,,,
14800582260,Grocery Non-Taxable,1,549,ReaLemon:from Concentrate,,,,,,
14800646085,Drinks,1,399,"Hawaiian Punch:Fruit Punch, Fruity Juicy Red",,,,,,
14800646092,Drinks,1,349,Hawaiian Punch:Orange Ocean,,,,,,
14800646474,Drinks,1,399,Hawaiian Punch:Berry Blue Typhoon,,,,,,
14800646573,Drinks,1,399,Hawaiian Punch:Lemonade,,,,,,
14800646665,Drinks,1,349,Hawaiian Punch:Lemon Berry Squeeze,,,,,,
14800646948,Drinks,1,349,Hawaiian Punch:Polar Blast,,,,,,
14800646986,Drinks,1,349,Hawaiian Punch Lemon Lime Splash Juice Drink,,,,,,
15000006372,Grocery Non-Taxable,1,149,Gerber,,,,,,
15000006501,Grocery Non-Taxable,1,149,Gerber,,,,,,
15000006822,Grocery Non-Taxable,1,149,Gerber,,,,,,
15000006846,Grocery Non-Taxable,1,149,Gerber,,,,,,
15000006853,Grocery Non-Taxable,1,149,Gerber,,,,,,
15000006877,Grocery Non-Taxable,1,149,Gerber,,,,,,
15000012144,Grocery Non-Taxable,1,149,Gerber 2nd Foods Meats Glass:Strained Beef,,,,,,
15000012175,Grocery Non-Taxable,1,149,Gerber 2nd Foods Meats Glass:Strained Turkey,,,,,,
15000070502,Grocery Non-Taxable,1,599,Gerber Rice Cereal Single Grain,,,,,,
15000070519,Grocery Non-Taxable,1,599,Gerber Oatmeal Cereal Single Grain,,,,,,
15138501626,Meat/Fish,1,2999,Sausage,,,,,,
15665601127,Grocery Non-Taxable,1,75,Robert's American Gourmet:Pirate's Booty with Aged White Cheddar,,,,,,
15900000241,Meat/Fish,1,249,Salami Bar S,,,,,,
15900000289,Meat/Fish,1,249,"Bar S:Bologna, Thick SlicedJ",,,,,,
15900000425,Meat/Fish,1,259,"Bar S:Bologna, Original",,,,,,
15900000609,Meat/Fish,1,249,Bar S Bologna,,,,,,
15900000623,Meat/Fish,1,249,Bologna 1 pound,,,,,,
15900000999,Meat/Fish,1,449,"Bar S:Franks, Jumbo, Beef",,,,,,
15900002092,Grocery Non-Taxable,1,199,Bar S Classic Bun Length Franks,,,,,,
15900002115,Meat/Fish,1,249,Bar S:Jumbo Franks,,,,,,
15900002269,Meat/Fish,1,199,Bar S Franks,,,,,,
15900063154,Meat/Fish,1,599,Bar s premium deli,,,,,,
15900063963,Grocery Non-Taxable,1,799,Corn dogs,,,,,,
15900122523,Grocery Non-Taxable,1,249,Bar S Franks Chicken Sausage,,,,,,
15900122554,Meat/Fish,1,249,"Bar S:Franks, Jumbo, Chicken",,,,,,
15900122714,Dairy,1,299,"Bar S:Turkey Franks, Jumbo, Lower Fat",,,,,,
15900134014,Grocery Non-Taxable,1,249,Bar S Franks American Favorite,,,,,,
15900190751,Meat/Fish,1,599,Ham Bar S 97% fat free,,,,,,
16000106109,Grocery Non-Taxable,1,499,Gold Medal:All-Purpose Flour,,,,,,
16000107106,Grocery Non-Taxable,1,299,"Gold Medal:Enriched Bleached Pre-Sifted Flour, All-Purpose",,,,,,
16000113329,Grocery Non-Taxable,1,149,"Bugles:Crispy Corn Snacks, Nacho Cheese",,,,,,
16000117105,Grocery Non-Taxable,1,249,Gold Medal:Self-Rising,,,,,,
16000122222,Grocery Non-Taxable,1,499,Reses puffs,,,,,,
16000122543,Grocery Non-Taxable,1,499,Cinnamon Toast Crunch,,,,,,
16000123991,Grocery Non-Taxable,1,549,Lucy Charms,,,,,,
16000124790,Grocery Non-Taxable,1,499,Honey Nuts,,,,,,
16000125544,Grocery Non-Taxable,1,499,Cheerios,,,,,,
16000125728,Grocery Non-Taxable,1,499,Lucy charms,,,,,,
16000125933,Grocery Non-Taxable,1,449,CINNAMON TOAST,,,,,,
16000126060,Grocery Non-Taxable,1,199,Chex Mix:Cheddar,,,,,,
16000126077,Snacks,1,179,Chex Mix:Bold Party Blend,,,,,,
16000137042,Candy,1,249,Buffalo Bills Ole Smokies T 1.25oz,,,,,,
16000141537,Boss Revolution,1,169,"BGeneral Mills, Inc.",,,,,,
16000141544,Grocery Non-Taxable,1,169,Cinnamon Toast Crunch:Whole Wheat and Rice Cereal,,,,,,
16000141551,General Food,1,169,Honey Nut Cheerios,,,,,,
16000141568,Grocery Non-Taxable,1,169,Lucky Charms:with Marshmallows,,,,,,
16000141599,Grocery Non-Taxable,1,169,Cheerios:Toasted Whole Grain Oat Cereal,,,,,,
16000149830,Grocery Non-Taxable,1,449,Cheerios,,,,,,
16000150843,Snacks,1,299,Maxd,,,,,,
16000150881,Snacks,1,299,Maxd,,,,,,
16000151253,Grocery Non-Taxable,1,449,Lucky,,,,,,
16000151284,Grocery Non-Taxable,1,449,Coco puff 10.4.oz,,,,,,
16000155411,Grocery Non-Taxable,1,449,Trix,,,,,,
16000158405,Snacks,1,299,Chex Mix:Cheddar,,,,,,
16000160101,Grocery Non-Taxable,1,199,Chex Mix:Traditional,,,,,,
16000161665,Grocery Non-Taxable,1,279,"Betty Crocker:Frosting, Creamy White",,,,,,
16000162525,Grocery Non-Taxable,1,499,Cocoa puffs,,,,,,
16000162648,Grocery Non-Taxable,1,499,Lucky charms honey,,,,,,
16000169692,Grocery Non-Taxable,1,599,Reeses,,,,,,
16000194267,Grocery Non-Taxable,1,299,"Bisquick:Pancake Mix, Buttermilk",,,,,,
16000196100,Grocery Non-Taxable,1,375,Gold Medal:Flour,,,,,,
16000196391,Grocery Non-Taxable,1,249,CHEX MIX CARAMEL CRUNCH,,,,,,
16000197268,Grocery Non-Taxable,1,259,Betty Crocker:Traditional Chewy Brownie Mix,,,,,,
16000238404,Snacks,1,2800,Nature bar crunchy,,,,,,
16000264694,Snacks,1,100,Nature Valley Oats 'n Honey,,,,,,
16000264793,Snacks,1,100,Nature Valley Peanut Butter,,,,,,
16000275034,Grocery Non-Taxable,1,399,Goya Chick Peas,,,,,,
16000275119,Grocery Non-Taxable,1,399,Cocoa Puffs:Flavored Frosted Corn Puffs,,,,,,
16000275164,Grocery Non-Taxable,1,399,Golden Graham  Cereal,,,,,,
16000275171,Grocery Non-Taxable,1,399,Cookie Crisp Sweetened Cereal,,,,,,
16000275263,Grocery Non-Taxable,1,499,Cheerios:Toasted Whole Grain Oat Cereal,,,,,,
16000275270,Grocery Non-Taxable,1,399,Honey Nut Cheerios,,,,,,
16000275324,Grocery Non-Taxable,1,399,Trix:Fruity Flavored Sweetened Corn Puffs,,,,,,
16000275348,Grocery Non-Taxable,1,399,Lucky Charms,,,,,,
16000306301,Grocery Non-Taxable,1,299,Betty Crocker:Sugar Cookie Cookie Mix,,,,,,
16000306509,Grocery Non-Taxable,1,349,"Betty Crocker:Cookie Mix, Chocolate Chip",,,,,,
16000368309,Snacks,1,199,Bugles:Original,,,,,,
16000374003,General Food,1,275,"Betty Crocker:Frosting, Strawberry Mist",,,,,,
16000374201,General Food,1,275,Betty Crocker:Cream Cheese,,,,,,
16000374300,General Food,1,275,Betty Crocker:Vanilla,,,,,,
16000409811,General Food,1,329,Betty Crocker Super Moist White Cake Mix,,,,,,
16000409828,Grocery Non-Taxable,1,299,Betty Crocker Super Moist:Devil's Food,,,,,,
16000409866,Grocery Non-Taxable,1,259,Betty Crocker Super Moist:Butter Recipe Yellow,,,,,,
16000409897,Grocery Non-Taxable,1,259,Betty Crocker Super Moist:Chocolate Fudge,,,,,,
16000409965,Grocery Non-Taxable,1,299,Betty Crocker Super Moist,,,,,,
16000417779,General Food,1,275,"Betty Crocker:Frosting, Whipped Cream",,,,,,
16000420601,Grocery Non-Taxable,1,299,"Bisquick:Pancake and Baking Mix, Original",,,,,,
16000427303,Grocery Non-Taxable,1,259,"Betty Crocker:Fudge Brownie Mix, Dark Chocolate",,,,,,
16000430549,Grocery Non-Taxable,1,299,Betty Croker Super Moist:Yellow,,,,,,
16000434721,Grocery Non-Taxable,1,399,Cinnamon Toast Crunch:Whole Wheat and Rice Cereal,,,,,,
16000439894,Snacks,1,100,Nature Valley Trail Mix - Fruit & Nut,,,,,,
16000440302,Grocery Non-Taxable,1,299,Betty Crocker:Angel Food - White,,,,,,
16000442825,Snacks,1,100,Nature Valley:Peanut,,,,,,
16000451278,Snacks,1,199,Bugles Original Flavor,,,,,,
16000458307,Grocery Non-Taxable,1,299,"Betty Crocker:Frosting, Vanilla",,,,,,
16000458406,Grocery Non-Taxable,1,289,Betty Crocker:Chocolate,,,,,,
16000458901,General Food,1,275,"Betty Crocker Frosting, Cherry",,,,,,
16000459007,Grocery Non-Taxable,1,289,Betty Crocker :Milk Chocolate,,,,,,
16000459601,Grocery Non-Taxable,1,399,Betty Crocker :Cream Cheese,,,,,,
16000470361,Grocery Non-Taxable,1,149,Big Bag Bugles Rawch,,,,,,
16000484597,Grocery Non-Taxable,1,2000,Jjhh,,,,,,
16000487727,Grocery Non-Taxable,1,549,Cheerios Cereal,,,,,,
16000497443,Snacks,1,199,Bugles Bold BBQ,,,,,,
16000502963,Candy,1,50,Fruit Roll-Ups:Sizzling Red,,,,,,
16000503311,Snacks,1,199,Bugles:Hot Buffalo,,,,,,
16000505346,Snacks,1,149,Golden Grahams Treats XL,,,,,,
16000505827,Snacks,1,199,Chex Mix:Jalapeno Cheddar,,,,,,
16000506015,Snacks,1,149,Lucky Charms:Marshmallow,,,,,,
16000506435,Snacks,1,100,Lucky Charms Treats:Marshmallow,,,,,,
16000506497,Snacks,1,100,Fiber One:90 Calorie,,,,,,
16000507043,Grocery Non-Taxable,1,199,Chex Mix Muddy Cookies & Cream,,,,,,
16000507326,Grocery Non-Taxable,1,199,Chex Mix Muddy Buddies:Peanut Butter & Chocolate,,,,,,
16000507661,Snacks,1,100,Nature Valley:Peanut Butter Dark Chocolate,,,,,,
16000508743,Snacks,1,100,Nature Valley Soft Oatmeal Cinnamon Brown Sugar,,,,,,
16000512351,Snacks,1,199,Chex Mix Muddy Buddies:Brownie Supreme,,,,,,
16000512580,Grocery Non-Taxable,1,199,Bugles:Ranch,,,,,,
16000513686,Snacks,1,100,Nature Valley Biscuits Peanut Butter,,,,,,
16000513693,Snacks,1,100,Nature Valley Biscuits,,,,,,
16000513792,Grocery Non-Taxable,1,199,Bugles:Nacho Cheese,,,,,,
16000515277,Candy,1,199,Gushers sour,,,,,,
16000515284,Candy,1,249,Gushers mixers,,,,,,
16027641768,Fronto,1,400,Fronto Single,,,,,,
16229004682,Grocery Non-Taxable,1,199,"Foco Coconut Milk, 20.25 Pound",,,,,,
16229901141,Grocery Non-Taxable,1,169,Foco Coconut Juice,,,,,,
16229901158,Drinks,1,149,Foco: Tamarind Juice,,,,,,
16229901479,Drinks,1,189,Foco Coconut Juice,,,,,,
16229905835,Drinks,1,175,Foco Tamarind Juice,,,,,,
16229908812,General Food,1,2999,FOCO Jasmin Rice 20l,,,,,,
16229914561,Drinks,1,249,Foco Coconut Water,,,,,,
16229914578,Drinks,1,399,Foco Coconut Water,,,,,,
16500980322,Household,1,299,S.O.S Steel Wool Soap Pads,,,,,,
16500980414,Household,1,199,S.O.S.: Steel Wool Soap Pads,,,,,,
17000012032,Hygiene Feminine,1,149,Dial Liquid:Light Citrus Scent,,,,,,
17000018744,Household,1,699,Dial:Antibacterial All Day Freshness Spring Water,,,,,,
17000024011,Condiments,1,125,Dial Gold Soap,,,,,,
17000039428,Household,1,299,Dial Bar:Clean & Refresh Spring Water 3.2 Oz,,,,,,
17000039435,Grocery Non-Taxable,1,199,Dial Bar:Gold Antibacterial Deodorant 3.2 Oz Bars,,,,,,
17000039497,Household,1,149,Dial Bar Soap Spring Water,,,,,,
17000068084,Household,1,499,Right Guard:Total Defense 5 Powerstripe Fresh Blast Invisible Solid,,,,,,
17000068121,Household,1,499,Right Guard:Sport 3-D Odor Defense Fresh Invisible Solid,,,,,,
17000091181,Household,1,549,Dial Round The Clock Odor Protection Gold,,,,,,
17000092881,Household,1,549,Dial Coconut Water,,,,,,
17000109022,Household,1,229,Dial Lavender & Twilight Jasmine Antibacterial,,,,,,
17082000033,Snacks,1,299,Jack Link's Premium Cuts:Original,,,,,,
