SKU,Categories,Stock,Price,Name
012000000133,Drinks,1,100,Pepsi Cola
012000000621,Drinks,1,100,Mountain Dew Code Red
012000000850,Drinks,1,100,Mountain Dew
012000001086,Grocery Non-Taxable,1,50,Aquafina
012000001130,Drinks,1,275,Pepsi Cola
012000001291,Drinks,1,225,Pepsi Cola
012000001307,Drinks,1,189,Pepsi Diet Cola
012000001314,Drinks,1,199,Mountain Dew
012000001321,Drinks,1,225,Diet Pepsi
012000001345,Drinks,1,189,Mountain Dew Diet
012000001772,Drinks,1,249,Starbucks Doubleshot Espresso & Cream
012000001802,Drinks,1,369,Starbucks Frappuccino Coffee
012000002243,Drinks,1,199,Mountain Dew Code Red
012000002304,Drinks,1,225,Pepsi Cola
012000002335,Drinks,1,275,Mountain Dew
012000002946,Drinks,1,189,Pepsi 1L
012000003103,Drinks,1,100,Pepsi Wild Cherry
012000003554,Drinks,1,229,Starbucks Coffee Drink
012000004100,Drinks,1,229,Starbucks Frappuccino Vanilla
012000004223,Drinks,1,199,Mug Cream Soda
012000004520,Drinks,1,369,Starbucks Frappuccino Mocha
012000004964,Drinks,1,225,Pepsi Diet Caffeine Free
012000005596,Drinks,1,199,Pepsi Wild Cherry
012000005688,Drinks,1,100,Pepsi
012000005695,Drinks,1,100,Diet Pepsi Cola
012000006494,Drinks,1,229,Starbucks Frappuccino Mocha
012000007293,Drinks,1,249,Starbucks Doubleshot Expresso: Espresso & Salted Caramel Cream
012000007590,Drinks,1,100,Lipton Brisk Lemon
012000008054,Drinks,1,100,Pepsi Can
012000008153,Drinks,1,100,Pepsi diet
012000008993,Drinks,1,100,Mug:Root Beer
012000009105,Drinks,1,199,Mug Root Beer
012000009358,Drinks,1,275,Mug Root Beer
012000012754,Drinks,1,169,Lipton Iced Tea:Green Tea w/Citrus
012000014260,Drinks,1,125,Pepsi:12 Oz Shrinkwrapped
012000016431,Drinks,1,249,AMP Energy
012000016721,Drinks,1,369,Starbucks Frappuccino Caramel Intense Chilled Coffee Drink
012000018770,Drinks,1,100,Pepsi Max:Zero Calories
012000018800,Drinks,1,189,Pepsi Max
012000021367,Drinks,1,249,Ocean Spray:Cranberry Juice Cocktail
012000021381,Drinks,1,249,Ocean Spray:Crangrape
012000024528,Drinks,1,100,Lipton Brisk:Raspberry
012000027215,Drinks,1,179,Mountain Dew
012000028458,Drinks,1,299,Starbucks Doubleshot:Mocha
012000028472,Dairy,1,299,Starbucks Doubleshot:Coffee
012000028496,Drinks,1,299,Starbucks Doubleshot:Vanilla
012000028625,Drinks,1,199,Mountain Dew Voltage
012000030284,Drinks,1,179,Pepsi Cola 16oz
012000034015,Drinks,1,149,Brisk Half Lemonade
012000034022,Drinks,1,149,Lipton Brisk Peach
012000034039,Drinks,1,99,Lipton Brisk Strawberry Melon
012000041174,Drinks,1,199,Pure Leaf Honey Green Tea
012000041396,Drinks,1,299,Starbucks Iced Coffee + Milk
012000042669,Drinks,1,100,Brisk Half & Half Iced Tea & Cherry Limeade
012000042737,Drinks,1,100,Brisk Half & Half Iced Tea & Tropical Lemonade
012000042836,Drinks,1,225,Pure Leaf Tea & Lemonade
012000043000,Drinks,1,149,Mountain Dew Kickstart:Energizing Black Cherry
012000043017,Drinks,1,149,Mountain Dew Kickstart:Energizing Limeade
012000064494,Drinks,1,199,Dole Lamonade
012000064500,Drinks,1,199,Dole Strawberry Lemonade 20oz
012000064524,Drinks,1,275,2L DOLE LMND
012000064531,Drinks,1,275,2L DOLE STRW LMND
012000071744,Drinks,1,249,Ocean Spray 100% Orange
012000071751,Drinks,1,249,Ocean Spray:100% Apple
012000071768,Drinks,1,199,Ocean Spray:Strawberry Kiwi
012000071775,Drinks,1,199,Ocean Spray:Pineapple Peach Mango
012000071782,Drinks,1,199,Ocean Spray:Ruby Red Grapefruit
012000101908,Drinks,1,149,Brisk Juice Lemonade
012000110443,Drinks,1,199,Mountain Dew Kickstart:Energizing Citrus Orange
012000110467,Drinks,1,199,Mountain Dew Kickstart:Energizing Fruit Punch
012000112232,Drinks,1,100,Lipton Peach Iced Tea
012000130274,Drinks,1,199,MTN Dew Baja Blast Soda
012000130311,Drinks,1,100,MTN Dew Baja Blast
012000130922,Drinks,1,100,Lipton Peach Iced Tea
012000140211,Drinks,1,100,Brisk Half & Half Iced Tea Blueberry Lemonade
012000140709,Drinks,1,179,PEPSI CHERRY
012000140877,Grocery Non-Taxable,1,1000,19
012000141652,Drinks,1,100,Brisk Pineapple Iced Tea
012000150098,Drinks,1,100,Mist Twist Lemon Lime
012000150135,Drinks,1,100,Mist Twist
012000151163,Drinks,1,149,Mtn Dew Kickstarter Midnight Grape
012000151262,Drinks,1,189,Crystal Pepsi
012000152719,Drinks,1,99,Lipton Iced Tea Mango
012000161155,Drinks,1,249,Life Water
012000161162,Drinks,1,199,Life Water
012000161230,Drinks,1,149,Brisk Iced Tea Strawberry
012000161476,Drinks,1,149,Brisk Iced Tea
012000163470,Drinks,1,225,Pepsi
012000163739,Drinks,1,299,Starbucks: Salted Caramel Mocha
012000170850,Drinks,1,189,Mountain Dew Ice
012000170898,Drinks,1,225,MTN DEW LEMON LIME
012000171543,Drinks,1,100,Bubly water
012000171741,Drinks,1,199,DIET PEPSI 20Z
012000172526,Drinks,1,275,Diet Pepsi
012000173219,Drinks,1,200,Pure leaf unsweet tea
012000173301,Drinks,1,100,Brisk
012000180262,Drinks,1,100,Brisk Symbiotic
012000181085,Drinks,1,189,Mtn Dew Merry
012000182822,Drinks,1,199,Dole Ruby Red Grapefruit 15.2oz
012000183652,Drinks,1,189,Mtn dew Liberty
012000183751,Drinks,1,189,Pepsi vanila
012000184208,Drinks,1,199,Pepsi mango 20oz
012000190063,Drinks,1,199,Dole topical fruit punch
012000190216,Drinks,1,349,Coffee
012000190551,Drinks,1,100,Dole Lemonade
012000191558,Drinks,1,125,Twister tropical punch
012000191572,Drinks,1,125,Twister blue raspberry rush
012000191619,Drinks,1,100,Twister oran/straw/banana burst
012000192142,Drinks,1,249,Game Fuel
012000192173,Drinks,1,249,Game
012000193354,Drinks,1,100,Dole
012000193736,Drinks,1,100,Brisk iced tea
012000194214,Drinks,1,100,Mtn dew
012000201271,Drinks,1,199,20Z MOUNTAIN DEW-S-A
012000202377,Drinks,1,225,Lipton Brisk Lemon
012000202384,Drinks,1,149,Lipton Brisk:Lemon
012000204951,Drinks,1,199,Mtn dew
012000204968,Drinks,1,100,Mtndew
012000206351,Drinks,1,249,Mtn Dew Rise
012000207198,Drinks,1,199,Pepsi
012000207242,Drinks,1,199,Pepsi black cherry
012000207587,Drinks,1,199,Mtn
012000211614,Drinks,1,100,Mtn dew flaming hot
012000211645,Drinks,1,199,Mtn dew flaming hot
012000211706,Drinks,1,199,Mtn dew spark
012000211713,Drinks,1,100,Mtn dew
012000211980,Drinks,1,199,Nitro pepsi
012000212048,Drinks,1,299,Strbk Baya Energy
012000212888,Drinks,1,199,Mtndew
012000213519,Drinks,1,249,Pure leaf peach
012000213601,Drinks,1,199,Mtn Dew Mango
012000213656,Drinks,1,100,Mtn dew
012000286179,Drinks,1,249,Lipton Pure Leaf:Extra Sweet Tea
012000286186,Drinks,1,249,Pure Leaf
012000286193,Drinks,1,249,Lipton Pure Leaf:Sweet Tea
012000286209,Drinks,1,199,Lipton Pure Leaf:Unsweetened
012000286216,Drinks,1,199,Lipton Pure Leaf Peach
012000286223,Drinks,1,249,Lipton Pure Leaf Raspberry
012000286247,Drinks,1,199,Lipton Pure Leaf:Diet Peach
012000384196,Drinks,1,149,Lipton Brisk:Pink
012000504051,Drinks,1,100,Pepsi
012000504068,Drinks,1,99,Pepsi Diet
012000504082,Drinks,1,100,Mountain Dew
012000567513,Drinks,1,100,Lipton Brisk:Fruit Punch
012000629907,Drinks,1,199,Lipton Half & Half Iced Tea Lemonade
012000668869,Drinks,1,189,Mountain Dew White Out:Smooth Citrus
012000809941,Drinks,1,499,Pepsi:Twelve Pack
012000811319,Drinks,1,169,Mountain Dew Live Wire Orange
012000813313,Drinks,1,369,starbucks vanilla
012044000274,Household,1,499,Old Spice High Endurance Pure Sport Scent Men's Deodorant
012044038918,Household,1,449,Old Spice Pure Sport High Endurance Deodorant
012044342404,Household,1,449,Old Spice High Endurance Deodorant Long Lasting Stick
012044342503,Household,1,449,OLD SPICE STICK DEO HIGH ENDURANCE FRESH
012300000031,Cigarettes,1,1300,Camel Filters Turkish Domestic Blend
012300000079,Cigarettes,1,1300,Camel Blue Turkish Domestic Blend
012300000192,Cigarettes,1,900,Winston Wins Gold Box
012300000208,Cigarettes,1,1000,Salem Box Refreshing Menthol
012300000246,Cigarettes,1,1000,Salem - Gold Box
012300000932,Cigarettes,1,1100,Camel Crush Menthol
012300197410,Cigarettes,1,1050,Camel Crush Regular Fresh Box FSC
012300200592,Cigarettes,1,1300,Camel 100 Box
012500000688,Drinks,1,100,Pepsi
012546001939,Candy,1,149,Trident Mint Bliss
012546005463,Candy,1,189,Dentyne Ice Winter Chill
012546006385,Candy,1,149,Trident Pineapple Twist
012546007146,Condiments,1,125,Stride:Sour Patch Kids - Watermelon
012546007542,Produce,1,100,Hgg
012546008679,Snacks,1,189,Dentyne Ice Subzero Serious Cold
012546008693,Candy,1,189,Dentyne Ice Subzero Serious Cold
012546011075,Candy,1,179,Bbgh
012546011099,Candy,1,189,Trident original
012546011112,Candy,1,199,Trident Tropical Twist
012546011136,Candy,1,199,Trident Watermelon
012546011426,Candy,1,169,Trident Perfect Peppermint
012546011440,Candy,1,199,Trident Bubblegum
012546011471,Snacks,1,179,Trident
012546011495,Candy,1,179,trident
012546011563,Candy,1,169,Trident Minty Sweet Twist
012546011587,Candy,1,199,Trident
012546011600,Candy,1,199,Trident Island Berry Lime Sugar-Free Gum (15 pk.)
012546011648,Candy,1,179,Trident
012546011662,Candy,1,189,Trident
012546011686,Snacks,1,179,Trident
012546012560,Candy,1,189,TRIDENT DRAGON FRUIT LYCHEE
012546312417,Candy,1,189,Dentyne Ice:Arctic Chill - Split 2 Fit Pack
012546312554,Candy,1,189,Dentyne Fire:Peppermint - Split 2 Fit Pack
012546315012,Candy,1,189,Dentyne Ice:Spearmint 16 Pieces
012546315098,Snacks,1,189,Dentyne Fire Spicy Cinnamon
012546600026,Candy,1,149,Trident Layers:Wild Strawberry+Tangy Citrus
012546612296,Candy,1,149,Trident Original Flavor - with Xylitol
012546612678,Candy,1,149,Trident:Cinnamon
012546615310,Candy,1,149,Trident Spearmint
012546615563,Candy,1,149,Trident Bubblegum
012546615952,Candy,1,149,Trident Watermelon Twist
012546619592,Candy,1,149,Trident Tropical Twist
012546670036,Candy,1,149,Trident Wintergreen
012546672535,Candy,1,149,Trident:W/Xylitol 18 Sticks Wild Blueberry Twist
012546673099,Candy,1,149,Trident:W/Xylitol 18 Sticks Passionberry Twist
012546675215,Candy,1,149,Trident Strawberry Twist
012546676090,Candy,1,189,Trident White Peppermint
012546676113,Candy,1,189,Trident White Spearmint 16 Pieces
012546676137,Candy,1,199,Trident White Wintergreen 16 Pieces
012546915526,Candy,1,100,Bubblicious:Sour Apple
012546917568,Candy,1,100,Bubblicious:Strawberry
012546917582,Candy,1,100,Bubblicious 5 Piece Packs:Watermelon
012587000809,Household,1,499,Glad Quick-Tie Trash Bags Large 30 Gallon
012587001806,Household,1,399,Glad Sandwich Bags Economy Pack
012587570340,Household,1,499,Glad Freezer:Gallon Zipper Bags
012587572634,Household,1,275,Glad Zipper Sandwich Bags
012587600351,Household,1,1199,Large Quick-Tie Trash Bags
012587700228,Household,1,699,Glad Guaranteed To Handle Tough Trash
012587700280,Household,1,799,Glad Lawn & Leaf Strong Quick Tie Bags
012587700327,Household,1,649,"Glad Tall Kitchen Bags, Quick-Tie, 13 Gallon, 35 bags"
012587700365,Household,1,679,Tall Kitchen Handle Tie 13 Gal Trash Bags
012587700549,Household,1,699,Glad Quick-tie Outdoor Trash Bags Easy Grip Flaps 30 Gallon
012587703595,Household,1,1049,Glad Force Flex:30 Gal - 113.6 L - Drawstring
012587780732,Household,1,399,Ghgh
012587780756,Household,1,399,glad freezer
012587783641,Household,1,379,Glad Drawstring Kitchen Trash Bags
012587787427,Household,1,299,Glad Sandwich Zipper Bags
012587789438,Grocery Non-Taxable,1,250,Glad - Tall Kitchen Quick Tie Bags
012587789667,Household,1,1249,Glad 28 bags
012993441104,Drinks,1,100,La
012993441111,Drinks,1,100,La croix
013000001243,Grocery Non-Taxable,1,325,Heinz Tomato Ketchup
013000001373,General Food,1,299,Heinz Sweet Relish
013000002110,Grocery Non-Taxable,1,239,Heinz Yellow Mustard
013000002127,Grocery Non-Taxable,1,259,Heinz Yellow Mustard
013000003162,Dairy,1,349,HEINZ SWEET
013000004664,Grocery Non-Taxable,1,359,Heinz Ketchup Tomato
013000006057,Snacks,1,699,Heinz:Simply Heinz Tomato
013000006163,Grocery Non-Taxable,1,219,Heinz:Sweet
013000006408,Condiments,1,425,Heinz Tomato Ketchup
013000006484,Grocery Non-Taxable,1,359,Heinz:YellowH
013000006613,General Food,1,199,Heinz:Hot Dog
013000007351,Grocery Non-Taxable,1,359,Ketchup
013000008129,Grocery Non-Taxable,1,189,Heinz:Apple Cider
013000008525,General Food,1,179,Heinz Distilled White Vinegar
013000008549,Grocery Non-Taxable,1,319,Heinz Distilled White Vinegar
013000451604,Grocery Non-Taxable,1,199,Heinz:Premium In Rich Tomato Sauce No Meat
013000796309,Grocery Non-Taxable,1,229,Heinz:Roasted Turkey Fat Free
013120002588,Frozen Food,1,599,Ore-Ida:Golden Fries
013120002861,Frozen Food,1,449,Ore-Ida:Golden Crinkles
013120006500,Frozen Food,1,449,Ore-Ida:Crispy Crunchies
013120010361,Frozen Food,1,449,Ore-Ida:Crispy Shaped Potatoes
013120011504,Frozen Food,1,199,Ore-Ida:Easy Fries Golden Fries
013120011764,Frozen Food,1,599,Ore-Ida:Crispy Waffle-Cut French Fried Potatoes
013120012518,Frozen Food,1,199,Ore-Ida:Easy Fries Golden Crinkles Extra Crispy
013120014611,Frozen Food,1,599,Ore-Ida:Country Style Seasoned Potatoes w/Skins
013130006125,Grocery Non-Taxable,1,499,Nabisco:Enriched Farina
013409451328,Grocery Non-Taxable,1,499,Sweet Baby Ray's:Barbecue Sauce
013409451335,Grocery Non-Taxable,1,499,Sweet Baby Ray's:Honey Barbecue Sauce
013562011001,Grocery Non-Taxable,1,50,Annie's Homegrown:Organic Bunny Tropical Treat
013562011056,Grocery Non-Taxable,1,50,Annie's Homegrown Bunny Fruit:Berry Patch
013562011063,Grocery Non-Taxable,1,50,Annie's Homegrown:Organic Bunny Sunny Citrus
013562011070,Grocery Non-Taxable,1,50,Annie's Homegrown:Organic Bunny Summer Strawberry
013600001063,Grocery Non-Taxable,1,129,Diamond Crystal Iodized Salt
013600001070,Grocery Non-Taxable,1,129,Diamond Crystal Salt
013600003548,Grocery Non-Taxable,1,119,Red Cross:Iodized
013600003555,Grocery Non-Taxable,1,119,Red Cross Table Salt
013700250125,Household,1,299,Hefty Everyday Bowls:Soak Proof 12 Oz
013700263644,Household,1,299,Hefty
013700263651,Household,1,699,Hefty 20 bags
013700402456,Household,1,449,Plates hafty 21
013700479007,Household,1,282,Hefty Baggies:Sandwich & Storage Bags
013700481000,Household,1,199,Hefty Baggies:Sandwich & Storage Bags
013700710162,Household,1,349,Hefty Plates
013700716256,Household,1,359,Hefty paper bowk
013800101709,Frozen Food,1,499,Stouffer's Signature Classics:Baked
013800103215,Frozen Food,1,499,Stouffer's Signature Classics:W/Meat & Sauce
013800103406,Frozen Food,1,499,Stouffer's Simple Dishes:Macaroni & Cheese
013800120083,Frozen Food,1,449,Stouffer's Signature Classics:Chicken A la King
013800151162,Frozen Food,1,499,Stouffer's:Three Meat 2 Ct
013800151704,Frozen Food,1,449,Stouffer's:Cheese 2 Ct
013800151827,Frozen Food,1,449,Stouffer's:Deluxe
013800447920,Frozen Food,1,499,"Stouffer's:Macaroni & Cheese, with Broccoli"
013900500013,Grocery Non-Taxable,1,199,Bell's Seasoning
014100045557,Snacks,1,179,Goldfish Xtra Cheddar
014100077602,Snacks,1,100,Pepperidge Farm Goldfish:Cheddar
014100086079,Snacks,1,75,Goldfish:Baked Snack Crackers
014100096016,Snacks,1,75,Gold Fish Falvor Blaster Cookies
014113210348,Snacks,1,199,Wonderful Natural Raw Almond
014113210362,Snacks,1,199,Wonderful: Roasted & Salted Almonds
014113910088,Snacks,1,449,Wonderful:Roasted & Salted
014113912839,Snacks,1,199,Wonderful Roasted & Salted Pistachios
014113913317,Snacks,1,199,Wonderful Salt 7 Pepper Pistachios
014113913331,Snacks,1,199,Wonderful Sweet Chili Pistachios
014113913447,Snacks,1,199,Wonderful: Roasted & Salted Pistachios
014200000227,Candy,1,35,Sugar Daddy Milk Caramel Pop
014200000593,Candy,1,35,Blow Birsting Berry!
014200000647,Candy,1,35,pop
014200000692,Candy,1,35,Charms Blow Pops
014200002566,Candy,1,50,Super Blow Pops
014200532100,Candy,1,135,Sugar Daddy:Milk Caramel Pop
014500004963,Dairy,1,199,Birds Eye:Creamed
014800000078,Grocery Non-Taxable,1,399,Mott's:Natural No Sugar Added 3.9 Oz
014800000108,Grocery Non-Taxable,1,399,Mott's Original Applesauce
014800000344,Drinks,1,549,Mott's Original
014800000511,Drinks,1,100,Clamato Tomato Cocktail
014800001792,Grocery Non-Taxable,1,299,Mott`s Applesauce - Original
014800002294,Drinks,1,100,"Motts Juice Original, 100%, Apple"
014800210859,Grocery Non-Taxable,1,399,"Mott's:Apple Sauce, Country Berry"
014800316568,Drinks,1,499,Mott's:Apple Juice with Fresh Pressed Apples
014800319521,Grocery Non-Taxable,1,499,Motts 100% Apple Juice
014800511758,Grocery Non-Taxable,1,199,Clamato Tomato Cocktail
014800582048,Grocery Non-Taxable,1,225,ReaLime Lime Juice
014800582055,Grocery Non-Taxable,1,349,ReaLime:100% from Concentrate Natural Strength
014800582215,Grocery Non-Taxable,1,249,ReaLemon 100% from Concentrate Natural Strength
014800582239,General Food,1,399,ReaLemon:from Concentrate
014800582260,Grocery Non-Taxable,1,549,ReaLemon:from Concentrate
014800646085,Drinks,1,399,"Hawaiian Punch:Fruit Punch, Fruity Juicy Red"
014800646092,Drinks,1,349,Hawaiian Punch:Orange Ocean
014800646474,Drinks,1,399,Hawaiian Punch:Berry Blue Typhoon
014800646573,Drinks,1,399,Hawaiian Punch:Lemonade
014800646665,Drinks,1,349,Hawaiian Punch:Lemon Berry Squeeze
014800646948,Drinks,1,349,Hawaiian Punch:Polar Blast
014800646986,Drinks,1,349,Hawaiian Punch Lemon Lime Splash Juice Drink
015000006372,Grocery Non-Taxable,1,149,Gerber
015000006501,Grocery Non-Taxable,1,149,Gerber
015000006822,Grocery Non-Taxable,1,149,Gerber
015000006846,Grocery Non-Taxable,1,149,Gerber
015000006853,Grocery Non-Taxable,1,149,Gerber
015000006877,Grocery Non-Taxable,1,149,Gerber
015000012144,Grocery Non-Taxable,1,149,Gerber 2nd Foods Meats Glass:Strained Beef
015000012175,Grocery Non-Taxable,1,149,Gerber 2nd Foods Meats Glass:Strained Turkey
015000070502,Grocery Non-Taxable,1,599,Gerber Rice Cereal Single Grain
015000070519,Grocery Non-Taxable,1,599,Gerber Oatmeal Cereal Single Grain
015138501626,Meat/Fish,1,2999,Sausage
015665601127,Grocery Non-Taxable,1,75,Robert's American Gourmet:Pirate's Booty with Aged White Cheddar
015900000241,Meat/Fish,1,249,Salami Bar S
015900000289,Meat/Fish,1,249,"Bar S:Bologna, Thick SlicedJ"
015900000425,Meat/Fish,1,259,"Bar S:Bologna, Original"
015900000609,Meat/Fish,1,249,Bar S Bologna
015900000623,Meat/Fish,1,249,Bologna 1 pound
015900000999,Meat/Fish,1,449,"Bar S:Franks, Jumbo, Beef"
015900002092,Grocery Non-Taxable,1,199,Bar S Classic Bun Length Franks
015900002115,Meat/Fish,1,249,Bar S:Jumbo Franks
015900002269,Meat/Fish,1,199,Bar S Franks
015900063154,Meat/Fish,1,599,Bar s premium deli
015900063963,Grocery Non-Taxable,1,799,Corn dogs
015900122523,Grocery Non-Taxable,1,249,Bar S Franks Chicken Sausage
015900122554,Meat/Fish,1,249,"Bar S:Franks, Jumbo, Chicken"
015900122714,Dairy,1,299,"Bar S:Turkey Franks, Jumbo, Lower Fat"
015900134014,Grocery Non-Taxable,1,249,Bar S Franks American Favorite
015900190751,Meat/Fish,1,599,Ham Bar S 97% fat free
016000106109,Grocery Non-Taxable,1,499,Gold Medal:All-Purpose Flour
016000107106,Grocery Non-Taxable,1,299,"Gold Medal:Enriched Bleached Pre-Sifted Flour, All-Purpose"
016000113329,Grocery Non-Taxable,1,149,"Bugles:Crispy Corn Snacks, Nacho Cheese"
016000117105,Grocery Non-Taxable,1,249,Gold Medal:Self-Rising
016000122222,Grocery Non-Taxable,1,499,Reses puffs
016000122543,Grocery Non-Taxable,1,499,Cinnamon Toast Crunch
016000123991,Grocery Non-Taxable,1,549,Lucy Charms
016000124790,Grocery Non-Taxable,1,499,Honey Nuts
016000125544,Grocery Non-Taxable,1,499,Cheerios
016000125728,Grocery Non-Taxable,1,499,Lucy charms
016000125933,Grocery Non-Taxable,1,449,CINNAMON TOAST
016000126060,Grocery Non-Taxable,1,199,Chex Mix:Cheddar
016000126077,Snacks,1,179,Chex Mix:Bold Party Blend
016000137042,Candy,1,249,Buffalo Bills Ole Smokies T 1.25oz
016000141537,Boss Revolution,1,169,"BGeneral Mills, Inc."
016000141544,Grocery Non-Taxable,1,169,Cinnamon Toast Crunch:Whole Wheat and Rice Cereal
016000141551,General Food,1,169,Honey Nut Cheerios
016000141568,Grocery Non-Taxable,1,169,Lucky Charms:with Marshmallows
016000141599,Grocery Non-Taxable,1,169,Cheerios:Toasted Whole Grain Oat Cereal
016000149830,Grocery Non-Taxable,1,449,Cheerios
016000150843,Snacks,1,299,Maxd
016000150881,Snacks,1,299,Maxd
016000151253,Grocery Non-Taxable,1,449,Lucky
016000151284,Grocery Non-Taxable,1,449,Coco puff 10.4.oz
016000155411,Grocery Non-Taxable,1,449,Trix
016000158405,Snacks,1,299,Chex Mix:Cheddar
016000160101,Grocery Non-Taxable,1,199,Chex Mix:Traditional
016000161665,Grocery Non-Taxable,1,279,"Betty Crocker:Frosting, Creamy White"
016000162525,Grocery Non-Taxable,1,499,Cocoa puffs
016000162648,Grocery Non-Taxable,1,499,Lucky charms honey
